,SurveyDate,Zone,DataType,DataCount
2213,1/11/2013,III Boulders,Bird,0
2214,1/11/2013,III Boulders,People,2
2215,1/11/2013,III Rocky Outcrop,Brown Pelican,10
2216,1/11/2013,III Rocky Outcrop,Cormorant,7
2217,1/11/2013,III Rocky Outcrop,Tern,9
2218,1/11/2013,III Rocky Outcrop,Unidentified Gull,50
2219,1/12/2013,I,Dogs On Leash,2
2220,1/12/2013,I,People,130
2221,1/12/2013,I,Say's Phoebe,1
2222,1/12/2013,I,Snowy Egret,1
2223,1/12/2013,I,Spotted Sandpiper,2
2224,1/12/2013,I,Western Gull,2
2225,1/12/2013,II,Brown Pelican,2
2226,1/12/2013,II,Juvenile Gull,1
2227,1/12/2013,II,People,35
2228,1/12/2013,II,Snowy Egret,1
2229,1/12/2013,II,Western Gull,6
2230,1/12/2013,II,Yellow Rumped Warbler,1
2231,1/12/2013,III,Black Phoebe,1
2232,1/12/2013,III,Brown Pelican,5
2233,1/12/2013,III,California Gull,1
2234,1/12/2013,III,Double Crested Cormorant,1
2235,1/12/2013,III,Great Blue Heron,2
2236,1/12/2013,III,Great Egret,2
2237,1/12/2013,III,Heerman's Gull,19
2238,1/12/2013,III,Juvenile Gull,1
2239,1/12/2013,III,People,0
2240,1/12/2013,III,Say's Phoebe,1
2241,1/12/2013,III,Snowy Egret,2
2242,1/12/2013,III,Western Gull,5
2243,1/12/2013,III Boulders,Bird,0
2244,1/12/2013,III Rocky Outcrop,Brown Pelican,15
2245,1/12/2013,III Rocky Outcrop,Cormorant,1
2246,1/12/2013,III Rocky Outcrop,Tern,22
2247,1/12/2013,III Rocky Outcrop,Unidentified Gull,70
2248,1/22/2013,I,Juvenile Gull,1
2249,1/22/2013,I,People,34
2250,1/22/2013,I,Snowy Egret,1
2251,1/22/2013,I,Western Gull,2
2252,1/22/2013,II,People,2
2253,1/22/2013,II,Snowy Egret,2
2254,1/22/2013,II,Western Gull,1
2255,1/22/2013,III,Black Phoebe,1
2256,1/22/2013,III,Great Blue Heron,1
2257,1/22/2013,III,Great Egret,1
2258,1/22/2013,III,People,0
2259,1/22/2013,III,Willet,1
2260,1/22/2013,III Boulders,Western Gull,1
2261,1/22/2013,III Rocky Outcrop,Brown Pelican,3
2262,1/22/2013,III Rocky Outcrop,Cormorant,5
2263,1/22/2013,III Rocky Outcrop,Tern,16
2264,1/22/2013,III Rocky Outcrop,Unidentified Gull,80
2265,1/23/2013,I,People,38
2266,1/23/2013,I,Spotted Sandpiper,1
2267,1/23/2013,I,Western Gull,2
2268,1/23/2013,II,Black Phoebe,1
2269,1/23/2013,II,Great Egret,1
2270,1/23/2013,II,People,0
2271,1/23/2013,II,Snowy Egret,3
2272,1/23/2013,II,Western Gull,1
2273,1/23/2013,III,Great Blue Heron,1
2274,1/23/2013,III,People,0
2275,1/23/2013,III,Savannah Sparrow,1
2276,1/23/2013,III Boulders,Bird,0
2277,1/23/2013,III Rocky Outcrop,Brown Pelican,26
2278,1/23/2013,III Rocky Outcrop,Cormorant,4
2279,1/23/2013,III Rocky Outcrop,Snowy Egret,3
2280,1/23/2013,III Rocky Outcrop,Tern,38
2281,1/23/2013,III Rocky Outcrop,Unidentified Gull,140
2282,1/24/2013,I,Bird,0
2283,1/24/2013,I,People,22
2284,1/24/2013,II,People,1
2285,1/24/2013,II,Snowy Egret,6
2286,1/24/2013,II,Spotted Sandpiper,1
2287,1/24/2013,II,Western Gull,3
2288,1/24/2013,II,Willet,1
2289,1/24/2013,III,Black Phoebe,1
2290,1/24/2013,III,Great Blue Heron,1
2291,1/24/2013,III,Great Egret,1
2292,1/24/2013,III,People,1
2293,1/24/2013,III,Say's Phoebe,1
2294,1/24/2013,III Boulders,Bird,0
2295,1/24/2013,III Rocky Outcrop,Brown Pelican,6
2296,1/24/2013,III Rocky Outcrop,Cormorant,4
2297,1/24/2013,III Rocky Outcrop,Tern,46
2298,1/24/2013,III Rocky Outcrop,Unidentified Gull,75
2299,1/24/2013,III Rocky Outcrop,Whimbrel,1
2300,1/26/2013,I,Great Egret,1
2301,1/26/2013,I,People,50
2302,1/26/2013,I,Spotted Sandpiper,1
2303,1/26/2013,I,Western Gull,1
2304,1/26/2013,II,Great Blue Heron,1
2305,1/26/2013,II,Great Egret,1
2306,1/26/2013,II,People,5
2307,1/26/2013,II,Snowy Egret,2
2308,1/26/2013,III,Black Phoebe,2
2309,1/26/2013,III,Brown Pelican,1
2310,1/26/2013,III,California Gull,2
2311,1/26/2013,III,Juvenile Gull,3
2312,1/26/2013,III,People,0
2313,1/26/2013,III,Say's Phoebe,1
2314,1/26/2013,III,Western Gull,1
2315,1/26/2013,III Boulders,Bird,0
2316,1/26/2013,III Rocky Outcrop,Brown Pelican,9
2317,1/26/2013,III Rocky Outcrop,Cormorant,3
2318,1/26/2013,III Rocky Outcrop,Snowy Egret,1
2319,1/26/2013,III Rocky Outcrop,Tern,52
2320,1/26/2013,III Rocky Outcrop,Unidentified Gull,89
2321,1/28/2013,I,People,24
2322,1/28/2013,I,Snowy Egret,2
2323,1/28/2013,I,Spotted Sandpiper,1
2324,1/28/2013,I,Western Gull,2
2325,1/28/2013,II,Black Phoebe,1
2326,1/28/2013,II,People,0
2327,1/28/2013,II,Snowy Egret,1
2328,1/28/2013,II,Spotted Sandpiper,1
2329,1/28/2013,II,Western Gull,2
2330,1/28/2013,II,Yellow Rumped Warbler,1
2331,1/28/2013,III,Black Phoebe,2
2332,1/28/2013,III,Great Blue Heron,1
2333,1/28/2013,III,People,2
2334,1/28/2013,III,Snowy Egret,1
2335,1/28/2013,III,Western Gull,1
2336,1/28/2013,III,Whimbrel,1
2337,1/28/2013,III Boulders,Great Blue Heron,1
2338,1/28/2013,III Boulders,Great Egret,1
2339,1/28/2013,III Rocky Outcrop,Brown Pelican,3
2340,1/28/2013,III Rocky Outcrop,Cormorant,0
2341,1/28/2013,III Rocky Outcrop,Tern,90
2342,1/28/2013,III Rocky Outcrop,Unidentified Gull,65
2343,2/5/2013,I,Dogs On Leash,1
2344,2/5/2013,I,People,72
2345,2/5/2013,I,Say's Phoebe,1
2346,2/5/2013,I,Spotted Sandpiper,1
2347,2/5/2013,I,Western Gull,1
2348,2/5/2013,I,Yellow Rumped Warbler,1
2349,2/5/2013,II,Black Phoebe,1
2350,2/5/2013,II,People,10
2351,2/5/2013,II,Say's Phoebe,1
2352,2/5/2013,II,Snowy Egret,3
2353,2/5/2013,II,Song sparrow,1
2354,2/5/2013,II,Spotted Sandpiper,1
2355,2/5/2013,II,Western Gull,1
2356,2/5/2013,III,Black Phoebe,2
2357,2/5/2013,III,Great Egret,1
2358,2/5/2013,III,People,0
2359,2/5/2013,III,Snowy Egret,4
2360,2/5/2013,III,Song sparrow,1
2361,2/5/2013,III,Western Gull,1
2362,2/5/2013,III Boulders,Bird,0
2363,2/5/2013,III Rocky Outcrop,Brown Pelican,8
2364,2/5/2013,III Rocky Outcrop,Cormorant,6
2365,2/5/2013,III Rocky Outcrop,Tern,22
2366,2/5/2013,III Rocky Outcrop,Unidentified Gull,66
2367,2/6/2013,I,Black Phoebe,1
2368,2/6/2013,I,People,14
2369,2/6/2013,I,Snowy Egret,1
2370,2/6/2013,I,Spotted Sandpiper,1
2371,2/6/2013,I,Western Gull,1
2372,2/6/2013,II,Great Egret,1
2373,2/6/2013,II,People,6
2374,2/6/2013,II,Spotted Sandpiper,1
2375,2/6/2013,III,Black Phoebe,2
2376,2/6/2013,III,Great Blue Heron,2
2377,2/6/2013,III,Great Egret,1
2378,2/6/2013,III,Juvenile Gull,2
2379,2/6/2013,III,People,0
2380,2/6/2013,III,Snowy Egret,4
2381,2/6/2013,III,Song sparrow,1
2382,2/6/2013,III,Western Gull,2
2383,2/6/2013,III Boulders,Bird,0
2384,2/6/2013,III Rocky Outcrop,Brown Pelican,7
2385,2/6/2013,III Rocky Outcrop,Cormorant,4
2386,2/6/2013,III Rocky Outcrop,Great Egret,1
2387,2/6/2013,III Rocky Outcrop,Tern,35
2388,2/6/2013,III Rocky Outcrop,Unidentified Gull,50
2389,2/7/2013,I,Dogs On Leash,1
2390,2/7/2013,I,People,43
2391,2/7/2013,I,Snowy Egret,3
2392,2/7/2013,I,Spotted Sandpiper,2
2393,2/7/2013,I,Western Gull,2
2394,2/7/2013,II,Great Blue Heron,1
2395,2/7/2013,II,Great Egret,1
2396,2/7/2013,II,People,13
2397,2/7/2013,II,Western Gull,1
2398,2/7/2013,III,Black Phoebe,2
2399,2/7/2013,III,Great Egret,1
2400,2/7/2013,III,People,1
2401,2/7/2013,III,Snowy Egret,4
2402,2/7/2013,III,Western Gull,1
2403,2/7/2013,III Boulders,Bird,0
2404,2/7/2013,III Rocky Outcrop,Brown Pelican,11
2405,2/7/2013,III Rocky Outcrop,Cormorant,4
2406,2/7/2013,III Rocky Outcrop,Great Blue Heron,2
2407,2/7/2013,III Rocky Outcrop,Tern,90
2408,2/7/2013,III Rocky Outcrop,Unidentified Gull,89
2409,2/8/2013,I,Black Phoebe,1
2410,2/8/2013,I,Great Egret,1
2411,2/8/2013,I,People,30
2412,2/8/2013,I,Say's Phoebe,1
2413,2/8/2013,I,Snowy Egret,5
2414,2/8/2013,I,Spotted Sandpiper,1
2415,2/8/2013,I,Western Gull,1
2416,2/8/2013,II,Great Blue Heron,1
2417,2/8/2013,II,Great Egret,1
2418,2/8/2013,II,People,5
2419,2/8/2013,III,Great Blue Heron,2
2420,2/8/2013,III,Great Egret,1
2421,2/8/2013,III,People,0
2422,2/8/2013,III,Snowy Egret,5
2423,2/8/2013,III,Spotted Sandpiper,1
2424,2/8/2013,III,Western Gull,1
2425,2/8/2013,III Boulders,Bird,0
2426,2/8/2013,III Rocky Outcrop,Brown Pelican,18
2427,2/8/2013,III Rocky Outcrop,Cormorant,2
2428,2/8/2013,III Rocky Outcrop,Tern,50
2429,2/8/2013,III Rocky Outcrop,Unidentified Gull,100
2430,2/9/2013,I,Black Phoebe,1
2431,2/9/2013,I,People,136
2432,2/9/2013,I,Snowy Egret,3
2433,2/9/2013,I,Western Gull,1
2434,2/9/2013,II,Dogs On Leash,1
2435,2/9/2013,II,Great Egret,1
2436,2/9/2013,II,People,94
2437,2/9/2013,II,Western Gull,2
2438,2/9/2013,III,Black Phoebe,3
2439,2/9/2013,III,Great Blue Heron,2
2440,2/9/2013,III,Great Egret,3
2441,2/9/2013,III,Juvenile Gull,1
2442,2/9/2013,III,People,0
2443,2/9/2013,III,Snowy Egret,5
2444,2/9/2013,III,Western Gull,4
2445,2/9/2013,III Boulders,Bird,0
2446,2/9/2013,III Rocky Outcrop,Brown Pelican,5
2447,2/9/2013,III Rocky Outcrop,Cormorant,3
2448,2/9/2013,III Rocky Outcrop,Tern,56
2449,2/9/2013,III Rocky Outcrop,Unidentified Gull,115
2450,2/11/2013,I,Black Phoebe,1
2451,2/11/2013,I,Black Turnstone,1
2452,2/11/2013,I,People,75
2453,2/11/2013,I,Snowy Egret,1
2454,2/11/2013,I,Western Gull,1
2455,2/11/2013,II,Great Egret,1
2456,2/11/2013,II,People,14
2457,2/11/2013,II,Snowy Egret,1
2458,2/11/2013,II,Western Gull,1
2459,2/11/2013,III,Black Phoebe,1
2460,2/11/2013,III,Great Blue Heron,2
2461,2/11/2013,III,Great Egret,1
2462,2/11/2013,III,People,0
2463,2/11/2013,III,Snowy Egret,3
2464,2/11/2013,III,Spotted Sandpiper,1
2465,2/11/2013,III,Western Gull,1
2466,2/11/2013,III Boulders,Bird,0
2467,2/11/2013,III Rocky Outcrop,Brown Pelican,5
2468,2/11/2013,III Rocky Outcrop,Cormorant,3
2469,2/11/2013,III Rocky Outcrop,Tern,56
2470,2/11/2013,III Rocky Outcrop,Unidentified Gull,85
2471,2/21/2013,I,People,79
2472,2/21/2013,I,Spotted Sandpiper,1
2473,2/21/2013,II,People,6
2474,2/21/2013,II,Snowy Egret,2
2475,2/21/2013,II,Spotted Sandpiper,1
2476,2/21/2013,II,Western Gull,2
2477,2/21/2013,III,Black Phoebe,2
2478,2/21/2013,III,Great Blue Heron,0
2479,2/21/2013,III,Great Egret,1
2480,2/21/2013,III,People,1
2481,2/21/2013,III,Snowy Egret,4
2482,2/21/2013,III Boulders,Bird,0
2483,2/21/2013,III Rocky Outcrop,Brown Pelican,6
2484,2/21/2013,III Rocky Outcrop,Cormorant,4
2485,2/21/2013,III Rocky Outcrop,Tern,19
2486,2/21/2013,III Rocky Outcrop,Unidentified Gull,45
2487,2/22/2013,I,Bird,0
2488,2/22/2013,I,People,45
2489,2/22/2013,II,Great Egret,2
2490,2/22/2013,II,People,10
2491,2/22/2013,II,Western Gull,2
2492,2/22/2013,III,Black Phoebe,1
2493,2/22/2013,III,Great Blue Heron,2
2494,2/22/2013,III,Great Egret,1
2495,2/22/2013,III,People,0
2496,2/22/2013,III,Snowy Egret,4
2497,2/22/2013,III,Spotted Sandpiper,1
2498,2/22/2013,III,Western Gull,2
2499,2/22/2013,III Boulders,Snowy Egret,4
2500,2/22/2013,III Rocky Outcrop,Brown Pelican,4
2501,2/22/2013,III Rocky Outcrop,Cormorant,3
2502,2/22/2013,III Rocky Outcrop,Tern,18
2503,2/22/2013,III Rocky Outcrop,Unidentified Gull,52
2504,2/23/2013,I,People,104
2505,2/23/2013,I,Snowy Egret,5
2506,2/23/2013,II,Great Egret,1
2507,2/23/2013,II,People,13
2508,2/23/2013,II,Whimbrel,1
2509,2/23/2013,III,Great Blue Heron,1
2510,2/23/2013,III,Great Egret,1
2511,2/23/2013,III,People,22
2512,2/23/2013,III,Snowy Egret,2
2513,2/23/2013,III,Whimbrel,1
2514,2/23/2013,III Boulders,Bird,0
2515,2/23/2013,III Rocky Outcrop,Brown Pelican,8
2516,2/23/2013,III Rocky Outcrop,Cormorant,0
2517,2/23/2013,III Rocky Outcrop,Great Blue Heron,1
2518,2/23/2013,III Rocky Outcrop,Snowy Egret,4
2519,2/23/2013,III Rocky Outcrop,Tern,22
2520,2/23/2013,III Rocky Outcrop,Unidentified Gull,76
2521,2/24/2013,I,Dogs On Leash,1
2522,2/24/2013,I,People,120
2523,2/24/2013,I,Snowy Egret,2
2524,2/24/2013,I,Western Gull,1
2525,2/24/2013,II,Great Egret,1
2526,2/24/2013,II,People,5
2527,2/24/2013,II,Snowy Egret,1
2528,2/24/2013,II,Western Gull,2
2529,2/24/2013,II,Whimbrel,1
2530,2/24/2013,III,Black Phoebe,2
2531,2/24/2013,III,Great Blue Heron,2
2532,2/24/2013,III,Juvenile Gull,2
2533,2/24/2013,III,People,0
2534,2/24/2013,III,Snowy Egret,5
2535,2/24/2013,III,Western Gull,2
2536,2/24/2013,III Boulders,Great Egret,1
2537,2/24/2013,III Rocky Outcrop,Brown Pelican,5
2538,2/24/2013,III Rocky Outcrop,Cormorant,1
2539,2/24/2013,III Rocky Outcrop,Tern,23
2540,2/24/2013,III Rocky Outcrop,Unidentified Gull,102
2541,2/24/2013,III Rocky Outcrop,Whimbrel,1
2542,2/25/2013,I,People,34
2543,2/25/2013,I,Western Gull,2
2544,2/25/2013,II,Black Phoebe,2
2545,2/25/2013,II,People,42
2546,2/25/2013,II,Snowy Egret,1
2547,2/25/2013,II,Western Gull,2
2548,2/25/2013,III,Black Phoebe,1
2549,2/25/2013,III,Great Blue Heron,1
2550,2/25/2013,III,Great Egret,3
2551,2/25/2013,III,People,0
2552,2/25/2013,III,Snowy Egret,3
2553,2/25/2013,III,Tern,1
2554,2/25/2013,III Boulders,Bird,0
2555,2/25/2013,III Rocky Outcrop,Brown Pelican,7
2556,2/25/2013,III Rocky Outcrop,Cormorant,2
2557,2/25/2013,III Rocky Outcrop,Snowy Egret,2
2558,2/25/2013,III Rocky Outcrop,Tern,17
2559,2/25/2013,III Rocky Outcrop,Unidentified Gull,87
2560,2/26/2013,I,Dogs On Leash,2
2561,2/26/2013,I,People,63
2562,2/26/2013,I,Snowy Egret,1
2563,2/26/2013,I,Spotted Sandpiper,1
2564,2/26/2013,II,Great Egret,1
2565,2/26/2013,II,People,2
2566,2/26/2013,II,Snowy Egret,8
2567,2/26/2013,II,Western Gull,2
2568,2/26/2013,III,Black Phoebe,1
2569,2/26/2013,III,Great Egret,1
2570,2/26/2013,III,People,0
2571,2/26/2013,III,Snowy Egret,4
2572,2/26/2013,III,Spotted Sandpiper,1
2573,2/26/2013,III Boulders,Bird,0
2574,2/26/2013,III Rocky Outcrop,Brown Pelican,14
2575,2/26/2013,III Rocky Outcrop,Cormorant,0
2576,2/26/2013,III Rocky Outcrop,Great Egret,1
2577,2/26/2013,III Rocky Outcrop,Tern,12
2578,2/26/2013,III Rocky Outcrop,Unidentified Gull,69
2579,2/26/2013,III Rocky Outcrop,Whimbrel,1
2580,2/27/2013,I,People,26
2581,2/27/2013,I,Western Gull,1
2582,2/27/2013,II,People,25
2583,2/27/2013,II,Western Gull,2
2584,2/27/2013,III,Black Phoebe,2
2585,2/27/2013,III,Great Egret,2
2586,2/27/2013,III,People,0
2587,2/27/2013,III,Snowy Egret,6
2588,2/27/2013,III,Spotted Sandpiper,1
2589,2/27/2013,III,Unidentified Bird (non-gull),1
2590,2/27/2013,III,Western Gull,1
2591,2/27/2013,III Boulders,Bird,0
2592,2/27/2013,III Rocky Outcrop,Brown Pelican,9
2593,2/27/2013,III Rocky Outcrop,Cormorant,0
2594,2/27/2013,III Rocky Outcrop,Snowy Egret,1
2595,2/27/2013,III Rocky Outcrop,Tern,29
2596,2/27/2013,III Rocky Outcrop,Unidentified Gull,46
2597,3/5/2013,I,Bird,0
2598,3/5/2013,I,People,112
2599,3/5/2013,II,People,7
2600,3/5/2013,II,Western Gull,3
2601,3/5/2013,III,Great Blue Heron,1
2602,3/5/2013,III,Great Egret,1
2603,3/5/2013,III,People,7
2604,3/5/2013,III,Snowy Egret,7
2605,3/5/2013,III,Western Gull,2
2606,3/5/2013,III,Whimbrel,1
2607,3/5/2013,III Boulders,Bird,0
2608,3/5/2013,III Boulders,People,2
2609,3/5/2013,III Rocky Outcrop,Brown Pelican,0
2610,3/5/2013,III Rocky Outcrop,Cormorant,0
2611,3/5/2013,III Rocky Outcrop,Tern,13
2612,3/5/2013,III Rocky Outcrop,Unidentified Gull,78
2613,3/6/2013,I,Dogs On Leash,2
2614,3/6/2013,I,People,86
2615,3/6/2013,I,Spotted Sandpiper,1
2616,3/6/2013,II,Black Phoebe,2
2617,3/6/2013,II,People,1
2618,3/6/2013,II,Snowy Egret,2
2619,3/6/2013,II,Western Gull,2
2620,3/6/2013,II,Whimbrel,1
2621,3/6/2013,III,Black Phoebe,2
2622,3/6/2013,III,Great Blue Heron,2
2623,3/6/2013,III,People,0
2624,3/6/2013,III,Snowy Egret,4
2625,3/6/2013,III,Song sparrow,1
2626,3/6/2013,III Boulders,Bird,0
2627,3/6/2013,III Rocky Outcrop,Brown Pelican,1
2628,3/6/2013,III Rocky Outcrop,Cormorant,4
2629,3/6/2013,III Rocky Outcrop,Tern,21
2630,3/6/2013,III Rocky Outcrop,Unidentified Gull,48
2631,3/6/2013,III Rocky Outcrop,Whimbrel,1
2632,3/7/2013,I,People,133
2633,3/7/2013,I,Snowy Egret,1
2634,3/7/2013,II,Black Phoebe,2
2635,3/7/2013,II,People,3
2636,3/7/2013,II,Snowy Egret,1
2637,3/7/2013,II,Western Gull,2
2638,3/7/2013,III,Black Phoebe,3
2639,3/7/2013,III,Great Egret,1
2640,3/7/2013,III,People,3
2641,3/7/2013,III,Snowy Egret,4
2642,3/7/2013,III Boulders,Bird,0
2643,3/7/2013,III Rocky Outcrop,Brown Pelican,5
2644,3/7/2013,III Rocky Outcrop,Cormorant,6
2645,3/7/2013,III Rocky Outcrop,Tern,39
2646,3/7/2013,III Rocky Outcrop,Unidentified Gull,56
2647,3/8/2013,I,Black Phoebe,1
2648,3/8/2013,I,People,49
2649,3/8/2013,I,Song sparrow,1
2650,3/8/2013,II,Great Egret,1
2651,3/8/2013,II,People,20
2652,3/8/2013,II,Snowy Egret,2
2653,3/8/2013,II,Western Gull,2
2654,3/8/2013,III,Black Phoebe,1
2655,3/8/2013,III,Great Egret,7
2656,3/8/2013,III,People,5
2657,3/8/2013,III,Spotted Sandpiper,2
2658,3/8/2013,III,Western Gull,2
2659,3/8/2013,III Boulders,Bird,0
2660,3/8/2013,III Rocky Outcrop,Brown Pelican,3
2661,3/8/2013,III Rocky Outcrop,Cormorant,2
2662,3/8/2013,III Rocky Outcrop,Tern,73
2663,3/8/2013,III Rocky Outcrop,Unidentified Gull,45
2664,3/9/2013,I,Black Phoebe,1
2665,3/9/2013,I,People,51
2666,3/9/2013,I,Snowy Egret,2
2667,3/9/2013,I,Western Gull,1
2668,3/9/2013,II,Great Egret,1
2669,3/9/2013,II,People,13
2670,3/9/2013,II,Snowy Egret,2
2671,3/9/2013,II,Western Gull,1
2672,3/9/2013,III,Black Phoebe,2
2673,3/9/2013,III,Great Egret,2
2674,3/9/2013,III,People,32
2675,3/9/2013,III,Snowy Egret,1
2676,3/9/2013,III Boulders,Bird,0
2677,3/9/2013,III Boulders,People,1
2678,3/9/2013,III Rocky Outcrop,Brown Pelican,6
2679,3/9/2013,III Rocky Outcrop,Cormorant,1
2680,3/9/2013,III Rocky Outcrop,Snowy Egret,1
2681,3/9/2013,III Rocky Outcrop,Tern,15
2682,3/9/2013,III Rocky Outcrop,Unidentified Gull,80
2683,3/10/2013,I,Dogs On Leash,2
2684,3/10/2013,I,People,107
2685,3/10/2013,I,Western Gull,1
2686,3/10/2013,II,Dogs On Leash,1
2687,3/10/2013,II,Great Egret,1
2688,3/10/2013,II,People,33
2689,3/10/2013,II,Whimbrel,1
2690,3/10/2013,III,Black Phoebe,2
2691,3/10/2013,III,Great Egret,1
2692,3/10/2013,III,People,0
2693,3/10/2013,III,Snowy Egret,8
2694,3/10/2013,III,Western Gull,2
2695,3/10/2013,III Boulders,Bird,0
2696,3/10/2013,III Rocky Outcrop,Brown Pelican,5
2697,3/10/2013,III Rocky Outcrop,Cormorant,2
2698,3/10/2013,III Rocky Outcrop,Great Egret,1
2699,3/10/2013,III Rocky Outcrop,Snowy Egret,2
2700,3/10/2013,III Rocky Outcrop,Tern,33
2701,3/10/2013,III Rocky Outcrop,Unidentified Gull,72
2702,3/11/2013,I,Bird,0
2703,3/11/2013,I,People,71
2704,3/11/2013,II,California Gull,2
2705,3/11/2013,II,People,0
2706,3/11/2013,III,Black Phoebe,2
2707,3/11/2013,III,California Gull,1
2708,3/11/2013,III,Great Blue Heron,1
2709,3/11/2013,III,Great Egret,3
2710,3/11/2013,III,People,4
2711,3/11/2013,III,Say's Phoebe,1
2712,3/11/2013,III,Snowy Egret,6
2713,3/11/2013,III,Western Gull,1
2714,3/11/2013,III Boulders,Brown Pelican,4
2715,3/11/2013,III Rocky Outcrop,Brown Pelican,62
2716,3/11/2013,III Rocky Outcrop,Cormorant,3
2717,3/11/2013,III Rocky Outcrop,Snowy Egret,1
2718,3/11/2013,III Rocky Outcrop,Tern,8
2719,3/11/2013,III Rocky Outcrop,Unidentified Gull,132
2720,4/6/2013,I,People,146
2721,4/6/2013,I,Western Gull,4
2722,4/6/2013,II,California Gull,2
2723,4/6/2013,II,People,6
2724,4/6/2013,II,Whimbrel,1
2725,4/6/2013,III,Black Phoebe,1
2726,4/6/2013,III,People,0
2727,4/6/2013,III,Snowy Egret,2
2728,4/6/2013,III Boulders,Bird,0
2729,4/6/2013,III Rocky Outcrop,Brown Pelican,4
2730,4/6/2013,III Rocky Outcrop,Cormorant,0
2731,4/6/2013,III Rocky Outcrop,Great Egret,1
2732,4/6/2013,III Rocky Outcrop,Snowy Egret,1
2733,4/6/2013,III Rocky Outcrop,Tern,38
2734,4/6/2013,III Rocky Outcrop,Unidentified Gull,91
2735,11/15/2013,I,People,34
2736,11/15/2013,I,Say's Phoebe,3
2737,11/15/2013,I,Western Gull,2
2738,11/15/2013,II,Black Phoebe,1
2739,11/15/2013,II,People,3
2740,11/15/2013,II,Snowy Egret,2
2741,11/15/2013,II,Western Gull,1
2742,11/15/2013,III,Great Blue Heron,1
2743,11/15/2013,III,Great Egret,1
2744,11/15/2013,III,Snowy Egret,5
2745,11/15/2013,III,Western Gull,1
2746,11/15/2013,III Boulders,Great Egret,1
2747,11/15/2013,III Rocky Outcrop,Brown Pelican,15
2748,11/15/2013,III Rocky Outcrop,Cormorant,3
2749,11/15/2013,III Rocky Outcrop,Snowy Egret,1
2750,11/15/2013,III Rocky Outcrop,Tern,20
2751,11/15/2013,III Rocky Outcrop,Unidentified Gull,45
2752,11/15/2013,III Rocky Outcrop,Whimbrel,1
2753,11/16/2013,I,People,88
2754,11/16/2013,I,Say's Phoebe,1
2755,11/16/2013,I,Spotted Sandpiper,1
2756,11/16/2013,I,Western Gull,2
2757,11/16/2013,II,Great Egret,2
2758,11/16/2013,II,People,19
2759,11/16/2013,II,Snowy Egret,2
2760,11/16/2013,III,Great Blue Heron,2
2761,11/16/2013,III,Great Egret,2
2762,11/16/2013,III,Snowy Egret,4
2763,11/16/2013,III,Western Gull,1
2764,11/16/2013,III Boulders,Great Blue Heron,1
2765,11/16/2013,III Boulders,Great Egret,1
2766,11/16/2013,III Boulders,Snowy Egret,2
2767,11/16/2013,III Boulders,Western Gull,1
2768,11/16/2013,III Rocky Outcrop,Brown Pelican,22
2769,11/16/2013,III Rocky Outcrop,Cormorant,1
2770,11/16/2013,III Rocky Outcrop,Tern,21
2771,11/16/2013,III Rocky Outcrop,Unidentified Gull,90
2772,11/19/2013,I,Black Phoebe,2
2773,11/19/2013,I,Great Egret,1
2774,11/19/2013,I,People,26
2775,11/19/2013,I,Spotted Sandpiper,1
2776,11/19/2013,I,Wandering Tattler,1
2777,11/19/2013,I,Western Gull,1
2778,11/19/2013,II,Black Phoebe,1
2779,11/19/2013,II,People,5
2780,11/19/2013,II,Snowy Egret,5
2781,11/19/2013,II,Western Gull,1
2782,11/19/2013,II,Whimbrel,1
2783,11/19/2013,III,Great Egret,1
2784,11/19/2013,III,Snowy Egret,3
2785,11/19/2013,III,Western Gull,5
2786,11/19/2013,III,Whimbrel,1
2787,11/19/2013,III Rocky Outcrop,Brown Pelican,9
2788,11/19/2013,III Rocky Outcrop,Tern,10
2789,11/19/2013,III Rocky Outcrop,Unidentified Gull,170
2790,11/30/2013,I,People,115
2791,11/30/2013,I,Say's Phoebe,1
2792,11/30/2013,I,Spotted Sandpiper,1
2793,11/30/2013,I,Western Gull,4
2794,11/30/2013,II,Black Phoebe,1
2795,11/30/2013,II,People,7
2796,11/30/2013,II,Snowy Egret,3
2797,11/30/2013,II,Western Gull,2
2798,11/30/2013,III,Black Phoebe,1
2799,11/30/2013,III,California Gull,1
2800,11/30/2013,III,Great Blue Heron,2
2801,11/30/2013,III,Great Egret,1
2802,11/30/2013,III,Juvenile Gull,2
2803,11/30/2013,III,Snowy Egret,6
2804,11/30/2013,III,Western Gull,3
2805,11/30/2013,III,Whimbrel,1
2806,11/30/2013,III Boulders,Snowy Egret,1
2807,11/30/2013,III Rocky Outcrop,Brown Pelican,8
2808,11/30/2013,III Rocky Outcrop,Cormorant,6
2809,11/30/2013,III Rocky Outcrop,Snowy Egret,1
2810,11/30/2013,III Rocky Outcrop,Tern,31
2811,11/30/2013,III Rocky Outcrop,Unidentified Gull,245
2812,12/4/2013,I,People,18
2813,12/4/2013,I,Snowy Egret,2
2814,12/4/2013,I,Western Gull,2
2815,12/4/2013,II,Black Phoebe,1
2816,12/4/2013,II,People,12
2817,12/4/2013,II,Snowy Egret,2
2818,12/4/2013,II,Western Gull,1
2819,12/4/2013,III,California Gull,1
2820,12/4/2013,III,Great Blue Heron,2
2821,12/4/2013,III,Great Egret,1
2822,12/4/2013,III,Snowy Egret,1
2823,12/4/2013,III,Western Gull,8
